source_id,target_id,relation_type,relation_content
1085,1487,type,Other
1085,1491,location,"China,Sichuan"
1085,1491,type,Other
1085,1521,type,Other
1085,1521,method,Field Studies and Experiments
1085,1535,scale,Huge
1085,1575,location,China
1085,1575,type,Other
1085,1575,scale,Huge
1085,1636,location,China
1085,1636,method,Field Studies and Experiments
1085,1678,type,Other
1085,1690,location,China
1085,1690,scale,Huge
1085,1693,location,China
1085,1698,location,"China,Sichuan"
1085,1701,location,"China,Sichuan"
1085,1701,scale,Huge
1085,1704,location,China
1085,1704,type,Other
1085,1704,scale,Huge
1085,1712,location,China
1085,1712,type,Other
1085,1743,location,China
1085,1753,location,"China,Sichuan"
1085,1758,method,Field Studies and Experiments
1085,1766,type,Other
1085,1795,location,China
1085,1814,location,China
1085,1849,location,China
1085,1849,type,Other
1085,1849,scale,Huge
1085,1850,location,China
1085,1865,location,China
1085,1866,location,China
1085,1888,scale,Huge
1085,1899,location,China
1085,1900,time,"('2013-07-04', '2013-07-04')"
1085,1900,location,"China,Sichuan"
1085,1900,type,Other
1085,1910,location,"China,Sichuan"
1085,1910,type,Other
1085,1910,method,Field Studies and Experiments
1085,1915,location,China
1085,1915,type,Other
1085,1915,method,Field Studies and Experiments
1085,1948,location,China
1085,1948,method,Field Studies and Experiments
1085,1974,location,China
1085,1974,type,Other
1085,1974,scale,Huge
1085,1975,location,China
1085,1975,type,Other
1085,2019,location,China
1085,2023,location,"China,Sichuan"
1085,2023,scale,Huge
1088,1104,loss,Huge Loss
1088,1127,loss,Huge Loss
1088,1127,factor,Climate Factors
1088,1235,loss,Huge Loss
1088,1235,scale,Huge
1088,1248,scale,Huge
1088,1253,loss,Huge Loss
1088,1253,method,Remote Sensing and Imaging
1088,1271,scale,Huge
1088,1281,loss,Huge Loss
1088,1298,loss,Huge Loss
1088,1298,scale,Huge
1088,1339,loss,Huge Loss
1088,1349,loss,Huge Loss
1088,1384,scale,Huge
1088,1410,factor,Climate Factors
1088,1431,scale,Huge
1088,1472,loss,Huge Loss
1088,1487,loss,Huge Loss
1088,1494,factor,Climate Factors
1088,1521,loss,Huge Loss
1088,1535,loss,Huge Loss
1088,1535,scale,Huge
1088,1575,scale,Huge
1088,1608,loss,Huge Loss
1088,1636,loss,Huge Loss
1088,1678,factor,Climate Factors
1088,1690,loss,Huge Loss
1088,1690,scale,Huge
1088,1693,loss,Huge Loss
1088,1698,loss,Huge Loss
1088,1701,scale,Huge
1088,1704,scale,Huge
1088,1712,loss,Huge Loss
1088,1795,factor,Climate Factors
1088,1849,scale,Huge
1088,1866,method,Remote Sensing and Imaging
1088,1888,scale,Huge
1088,1900,loss,Huge Loss
1088,1923,loss,Huge Loss
1088,1974,loss,Huge Loss
1088,1974,scale,Huge
1088,1974,factor,Climate Factors
1088,2019,loss,Huge Loss
1088,2023,loss,Huge Loss
1088,2023,scale,Huge
1088,2041,loss,Huge Loss
1104,1127,loss,Huge Loss
1104,1173,control,Infrastructure and Construction Measures
1104,1235,loss,Huge Loss
1104,1253,loss,Huge Loss
1104,1281,loss,Huge Loss
1104,1281,control,Infrastructure and Construction Measures
1104,1298,loss,Huge Loss
1104,1339,loss,Huge Loss
1104,1349,loss,Huge Loss
1104,1431,control,Infrastructure and Construction Measures
1104,1472,loss,Huge Loss
1104,1487,loss,Huge Loss
1104,1521,loss,Huge Loss
1104,1535,loss,Huge Loss
1104,1608,loss,Huge Loss
1104,1636,loss,Huge Loss
1104,1688,control,Infrastructure and Construction Measures
1104,1690,loss,Huge Loss
1104,1693,loss,Huge Loss
1104,1698,loss,Huge Loss
1104,1702,location,"Canada,British Columbia"
1104,1712,loss,Huge Loss
1104,1728,location,"Canada,British Columbia"
1104,1849,control,Infrastructure and Construction Measures
1104,1900,loss,Huge Loss
1104,1923,loss,Huge Loss
1104,1974,loss,Huge Loss
1104,2019,loss,Huge Loss
1104,2023,loss,Huge Loss
1104,2023,control,Infrastructure and Construction Measures
1104,2035,control,Infrastructure and Construction Measures
1104,2041,loss,Huge Loss
1104,2041,control,Infrastructure and Construction Measures
1110,1127,time,"('2005-06-01', '2005-08-31')"
1110,1306,type,Rainfall-induced Debris Flow
1110,1636,control,Management and Planning
1110,1795,time,"('2005-06-01', '2005-08-31')"
1110,1814,type,Rainfall-induced Debris Flow
1110,1990,type,Rainfall-induced Debris Flow
1127,1224,time,"('1987-06-01', '1987-08-31')"
1127,1228,time,"('2001-09-15', '2001-09-15')"
1127,1235,time,"('2002-09-20', '2002-09-20')"
1127,1235,loss,Huge Loss
1127,1253,time,"('2008-06-01', '2008-06-30')"
1127,1253,loss,Huge Loss
1127,1271,time,"('1999-06-01', '1999-08-31')"
1127,1277,time,"('2014-09-01', '2014-09-30')"
1127,1281,loss,Huge Loss
1127,1298,time,"('2014-05-01', '2014-05-31')"
1127,1298,loss,Huge Loss
1127,1306,time,"('2012-09-06', '2012-09-06')"
1127,1306,location,Italy
1127,1339,loss,Huge Loss
1127,1349,time,"('2010-02-20', '2010-02-20')"
1127,1349,loss,Huge Loss
1127,1380,time,"('2010-08-13', '2010-08-13')"
1127,1384,time,"('2011-07-27', '2011-07-27')"
1127,1410,time,"('1998-01-01', '1998-12-31')"
1127,1410,factor,Climate Factors
1127,1429,time,"('2011-07-27', '2011-07-27')"
1127,1440,time,"('1997-12-26', '1997-12-26')"
1127,1455,time,"('2009-01-01', '2012-12-31')"
1127,1472,time,"('2006-07-19', '2006-07-19')"
1127,1472,loss,Huge Loss
1127,1487,time,"('2008-01-01', '2008-12-31')"
1127,1487,loss,Huge Loss
1127,1494,time,"('2009-01-01', '2012-12-31')"
1127,1494,factor,Climate Factors
1127,1505,time,"('1998-05-01', '1998-05-31')"
1127,1505,location,Italy
1127,1521,loss,Huge Loss
1127,1532,time,"('1980-10-01', '1980-10-31')"
1127,1535,time,"('2002-09-01', '2002-09-30')"
1127,1535,loss,Huge Loss
1127,1575,time,"('2000-04-09', '2000-04-09')"
1127,1608,loss,Huge Loss
1127,1636,time,"('1999-09-21', '1999-09-21')"
1127,1636,loss,Huge Loss
1127,1678,time,"('2013-01-02', '2013-01-02')"
1127,1678,factor,Climate Factors
1127,1688,location,"Italy,Umbria"
1127,1690,time,"('2009-08-06', '2009-08-09')"
1127,1690,loss,Huge Loss
1127,1693,loss,Huge Loss
1127,1698,time,"('2008-05-12', '2008-05-12')"
1127,1698,loss,Huge Loss
1127,1701,time,"('2013-07-10', '2013-07-10')"
1127,1702,time,"('2004-08-01', '2004-09-30')"
1127,1704,time,"('2009-06-05', '2009-06-05')"
1127,1712,time,"('1991-09-23', '1991-09-23')"
1127,1712,loss,Huge Loss
1127,1714,time,"('1941-01-01', '2001-12-31')"
1127,1714,location,"Italy,Umbria,Province of Perugia"
1127,1728,time,"('1984-06-01', '1984-06-30')"
1127,1758,time,"('2005-10-08', '2005-10-08')"
1127,1766,time,"('2013-10-01', '2013-10-31')"
1127,1795,time,"('2001-01-01', '2009-12-31')"
1127,1795,factor,Climate Factors
1127,1809,time,"('1995-01-01', '1998-12-31')"
1127,1814,time,"('2001-01-01', '2001-12-31')"
1127,1850,time,"('2009-01-01', '2009-12-31')"
1127,1888,time,"('1993-09-01', '2000-10-31')"
1127,1888,location,Italy
1127,1900,time,"('2013-01-01', '2013-12-31')"
1127,1900,loss,Huge Loss
1127,1915,time,"('2008-08-30', '2008-08-30')"
1127,1923,time,"('2006-07-01', '2006-07-31')"
1127,1923,loss,Huge Loss
1127,1948,time,"('2008-05-12', '2008-05-12')"
1127,1974,loss,Huge Loss
1127,1974,factor,Climate Factors
1127,1975,time,"('2009-08-07', '2009-08-09')"
1127,1990,time,"('1990-01-01', '1990-12-31')"
1127,2019,time,"('2009-08-07', '2009-08-07')"
1127,2019,loss,Huge Loss
1127,2023,time,"('2008-05-12', '2008-05-12')"
1127,2023,loss,Huge Loss
1127,2035,time,"('1999-09-13', '1999-09-13')"
1127,2041,time,"('2009-07-18', '2009-07-19')"
1127,2041,location,Italy
1127,2041,loss,Huge Loss
1173,1224,scale,Large
1173,1228,location,China
1173,1248,location,China
1173,1281,location,China
1173,1281,control,Infrastructure and Construction Measures
1173,1380,location,China
1173,1380,scale,Large
1173,1410,scale,Large
1173,1431,location,China
1173,1431,control,Infrastructure and Construction Measures
1173,1455,location,China
1173,1463,location,China
1173,1491,location,China
1173,1575,location,China
1173,1636,location,China
1173,1678,scale,Large
1173,1688,control,Infrastructure and Construction Measures
1173,1690,location,China
1173,1693,location,"China,Guizhou"
1173,1693,scale,Large
1173,1698,location,China
1173,1698,scale,Large
1173,1701,location,China
1173,1702,scale,Large
1173,1704,location,China
1173,1712,location,China
1173,1743,location,China
1173,1753,location,China
1173,1795,location,China
1173,1814,location,China
1173,1849,location,China
1173,1849,control,Infrastructure and Construction Measures
1173,1850,location,China
1173,1865,location,China
1173,1865,scale,Large
1173,1866,location,China
1173,1866,scale,Large
1173,1899,location,China
1173,1900,location,China
1173,1910,location,China
1173,1915,location,China
1173,1948,location,China
1173,1948,scale,Large
1173,1974,time,"('2019-07-23', '2019-07-23')"
1173,1974,location,"China,Guizhou,Liupanshui"
1173,1975,location,China
1173,2019,location,China
1173,2019,scale,Large
1173,2023,location,China
1173,2023,control,Infrastructure and Construction Measures
1173,2035,control,Infrastructure and Construction Measures
1173,2041,control,Infrastructure and Construction Measures
1224,1235,index,Volume
1224,1271,method,Field Studies and Experiments
1224,1306,method,Field Studies and Experiments
1224,1339,index,Volume
1224,1380,loss,Other
1224,1380,scale,Large
1224,1380,method,Field Studies and Experiments
1224,1410,loss,Other
1224,1410,scale,Large
1224,1487,index,Volume
1224,1491,index,Volume
1224,1494,loss,Other
1224,1521,method,Field Studies and Experiments
1224,1575,loss,Other
1224,1636,method,Field Studies and Experiments
1224,1678,loss,Other
1224,1678,scale,Large
1224,1688,index,Volume
1224,1693,index,Volume
1224,1693,scale,Large
1224,1698,scale,Large
1224,1702,loss,Other
1224,1702,scale,Large
1224,1704,index,Volume
1224,1712,index,Volume
1224,1714,time,"('1987-06-01', '1987-08-31')"
1224,1714,loss,Other
1224,1728,loss,Other
1224,1758,method,Field Studies and Experiments
1224,1766,loss,Other
1224,1795,loss,Other
1224,1814,loss,Other
1224,1849,loss,Other
1224,1865,loss,Other
1224,1865,scale,Large
1224,1866,loss,Other
1224,1866,scale,Large
1224,1899,loss,Other
1224,1910,method,Field Studies and Experiments
1224,1915,method,Field Studies and Experiments
1224,1948,scale,Large
1224,1948,method,Field Studies and Experiments
1224,1974,index,Volume
1224,1975,loss,Other
1224,2019,scale,Large
1228,1235,type,Other
1228,1248,location,China
1228,1281,location,China
1228,1281,type,Other
1228,1347,type,Other
1228,1380,location,China
1228,1380,type,Other
1228,1410,type,Other
1228,1429,type,Other
1228,1431,location,China
1228,1455,location,China
1228,1463,location,China
1228,1463,type,Other
1228,1487,type,Other
1228,1491,location,China
1228,1491,type,Other
1228,1521,type,Other
1228,1575,location,China
1228,1575,type,Other
1228,1636,location,"China,Taiwan"
1228,1678,type,Other
1228,1690,location,"China,Taiwan"
1228,1693,location,China
1228,1698,location,China
1228,1701,location,China
1228,1704,location,China
1228,1704,type,Other
1228,1712,location,China
1228,1712,type,Other
1228,1714,time,"('2001-09-15', '2001-09-15')"
1228,1743,location,China
1228,1753,location,China
1228,1766,type,Other
1228,1795,time,"('2001-09-15', '2001-09-15')"
1228,1795,location,"China,Taiwan"
1228,1814,time,"('2001-09-15', '2001-09-15')"
1228,1814,location,"China,Taiwan"
1228,1849,location,China
1228,1849,type,Other
1228,1850,location,"China,Taiwan"
1228,1865,location,China
1228,1866,location,"China,Taiwan"
1228,1899,location,China
1228,1900,location,China
1228,1900,type,Other
1228,1910,location,China
1228,1910,type,Other
1228,1915,location,China
1228,1915,type,Other
1228,1948,location,China
1228,1974,location,China
1228,1974,type,Other
1228,1975,location,"China,Taiwan"
1228,1975,type,Other
1228,2019,location,"China,Taiwan"
1228,2023,location,China
1235,1248,scale,Huge
1235,1253,loss,Huge Loss
1235,1271,scale,Huge
1235,1277,location,Russia
1235,1281,type,Other
1235,1281,loss,Huge Loss
1235,1298,loss,Huge Loss
1235,1298,scale,Huge
1235,1339,loss,Huge Loss
1235,1339,index,Volume
1235,1347,type,Other
1235,1349,loss,Huge Loss
1235,1380,type,Other
1235,1384,scale,Huge
1235,1410,type,Other
1235,1429,type,Other
1235,1431,scale,Huge
1235,1463,type,Other
1235,1472,loss,Huge Loss
1235,1487,type,Other
1235,1487,loss,Huge Loss
1235,1487,index,Volume
1235,1491,type,Other
1235,1491,index,Volume
1235,1521,type,Other
1235,1521,loss,Huge Loss
1235,1535,time,"('2002-09-20', '2002-09-20')"
1235,1535,location,"Russia,North Ossetia–Alania Republic"
1235,1535,loss,Huge Loss
1235,1535,scale,Huge
1235,1575,type,Other
1235,1575,scale,Huge
1235,1608,loss,Huge Loss
1235,1636,loss,Huge Loss
1235,1678,type,Other
1235,1688,index,Volume
1235,1690,loss,Huge Loss
1235,1690,scale,Huge
1235,1693,loss,Huge Loss
1235,1693,index,Volume
1235,1698,loss,Huge Loss
1235,1701,scale,Huge
1235,1704,type,Other
1235,1704,index,Volume
1235,1704,scale,Huge
1235,1712,type,Other
1235,1712,loss,Huge Loss
1235,1712,index,Volume
1235,1766,type,Other
1235,1795,time,"('2002-09-20', '2002-09-20')"
1235,1849,type,Other
1235,1849,scale,Huge
1235,1888,scale,Huge
1235,1900,type,Other
1235,1900,loss,Huge Loss
1235,1910,type,Other
1235,1915,type,Other
1235,1923,loss,Huge Loss
1235,1974,type,Other
1235,1974,loss,Huge Loss
1235,1974,index,Volume
1235,1974,scale,Huge
1235,1975,type,Other
1235,2019,loss,Huge Loss
1235,2023,loss,Huge Loss
1235,2023,scale,Huge
1235,2041,loss,Huge Loss
1248,1271,scale,Huge
1248,1281,location,China
1248,1281,method,Modeling and Analysis
1248,1298,scale,Huge
1248,1339,method,Modeling and Analysis
1248,1380,location,China
1248,1384,scale,Huge
1248,1410,method,Modeling and Analysis
1248,1431,location,China
1248,1431,scale,Huge
1248,1431,method,Modeling and Analysis
1248,1455,location,China
1248,1463,location,China
1248,1463,method,Modeling and Analysis
1248,1491,location,China
1248,1535,index,Acceleration and Velocity
1248,1535,scale,Huge
1248,1540,method,Modeling and Analysis
1248,1575,location,China
1248,1575,scale,Huge
1248,1575,method,Modeling and Analysis
1248,1636,location,China
1248,1690,location,China
1248,1690,scale,Huge
1248,1693,location,China
1248,1698,location,China
1248,1698,method,Modeling and Analysis
1248,1701,location,China
1248,1701,scale,Huge
1248,1701,method,Modeling and Analysis
1248,1704,location,"China,Chongqing"
1248,1704,scale,Huge
1248,1704,method,Modeling and Analysis
1248,1712,location,China
1248,1728,index,Acceleration and Velocity
1248,1743,location,China
1248,1753,location,China
1248,1795,location,China
1248,1814,location,China
1248,1849,location,China
1248,1849,scale,Huge
1248,1849,method,Modeling and Analysis
1248,1850,location,China
1248,1865,location,China
1248,1865,method,Modeling and Analysis
1248,1866,location,China
1248,1888,scale,Huge
1248,1899,location,"China,Chongqing"
1248,1900,location,China
1248,1910,location,China
1248,1915,location,China
1248,1948,location,China
1248,1974,location,China
1248,1974,scale,Huge
1248,1974,method,Modeling and Analysis
1248,1975,location,China
1248,2019,location,China
1248,2023,location,China
1248,2023,scale,Huge
1248,2041,method,Modeling and Analysis
1248,2066,method,Modeling and Analysis
1253,1281,loss,Huge Loss
1253,1298,loss,Huge Loss
1253,1339,loss,Huge Loss
1253,1349,loss,Huge Loss
1253,1472,loss,Huge Loss
1253,1487,time,"('2008-06-01', '2008-06-30')"
1253,1487,loss,Huge Loss
1253,1521,loss,Huge Loss
1253,1535,loss,Huge Loss
1253,1608,loss,Huge Loss
1253,1636,loss,Huge Loss
1253,1690,loss,Huge Loss
1253,1693,loss,Huge Loss
1253,1698,loss,Huge Loss
1253,1712,loss,Huge Loss
1253,1795,time,"('2008-06-01', '2008-06-30')"
1253,1866,method,Remote Sensing and Imaging
1253,1900,loss,Huge Loss
1253,1923,loss,Huge Loss
1253,1974,loss,Huge Loss
1253,2019,loss,Huge Loss
1253,2023,loss,Huge Loss
1253,2041,loss,Huge Loss
1271,1298,scale,Huge
1271,1306,loss,Medium Loss
1271,1306,method,Field Studies and Experiments
1271,1380,method,Field Studies and Experiments
1271,1384,scale,Huge
1271,1431,loss,Medium Loss
1271,1431,scale,Huge
1271,1455,control,Soil and Water Management
1271,1521,method,Field Studies and Experiments
1271,1535,scale,Huge
1271,1575,scale,Huge
1271,1636,method,Field Studies and Experiments
1271,1690,scale,Huge
1271,1701,scale,Huge
1271,1704,loss,Medium Loss
1271,1704,scale,Huge
1271,1714,time,"('1999-06-01', '1999-08-31')"
1271,1743,control,Soil and Water Management
1271,1758,method,Field Studies and Experiments
1271,1849,scale,Huge
1271,1888,time,"('1999-06-01', '1999-08-31')"
1271,1888,scale,Huge
1271,1910,method,Field Studies and Experiments
1271,1915,method,Field Studies and Experiments
1271,1948,method,Field Studies and Experiments
1271,1974,scale,Huge
1271,2023,scale,Huge
1277,1535,location,Russia
1281,1298,loss,Huge Loss
1281,1339,loss,Huge Loss
1281,1339,method,Modeling and Analysis
1281,1347,type,Other
1281,1349,loss,Huge Loss
1281,1380,location,"China,Sichuan"
1281,1380,type,Other
1281,1410,type,Other
1281,1410,method,Modeling and Analysis
1281,1429,type,Other
1281,1431,location,"China,Sichuan"
1281,1431,method,Modeling and Analysis
1281,1431,control,Infrastructure and Construction Measures
1281,1455,location,China
1281,1463,location,"China,Sichuan"
1281,1463,type,Other
1281,1463,method,Modeling and Analysis
1281,1463,factor,Other
1281,1472,loss,Huge Loss
1281,1487,type,Other
1281,1487,loss,Huge Loss
1281,1487,factor,Other
1281,1491,location,"China,Sichuan"
1281,1491,type,Other
1281,1505,factor,Other
1281,1521,type,Other
1281,1521,loss,Huge Loss
1281,1535,loss,Huge Loss
1281,1540,method,Modeling and Analysis
1281,1575,location,China
1281,1575,type,Other
1281,1575,method,Modeling and Analysis
1281,1608,loss,Huge Loss
1281,1636,location,China
1281,1636,loss,Huge Loss
1281,1678,type,Other
1281,1688,control,Infrastructure and Construction Measures
1281,1690,location,China
1281,1690,loss,Huge Loss
1281,1693,location,China
1281,1693,loss,Huge Loss
1281,1693,factor,Other
1281,1698,location,"China,Sichuan"
1281,1698,loss,Huge Loss
1281,1698,method,Modeling and Analysis
1281,1701,location,"China,Sichuan"
1281,1701,method,Modeling and Analysis
1281,1704,location,China
1281,1704,type,Other
1281,1704,method,Modeling and Analysis
1281,1712,location,China
1281,1712,type,Other
1281,1712,loss,Huge Loss
1281,1743,location,China
1281,1743,factor,Other
1281,1753,time,"('2020-06-17', '2020-06-17')"
1281,1753,location,"China,Sichuan,Garzê Tibetan Autonomous Prefecture"
1281,1753,factor,Other
1281,1766,type,Other
1281,1795,location,China
1281,1814,location,China
1281,1849,location,China
1281,1849,type,Other
1281,1849,method,Modeling and Analysis
1281,1849,control,Infrastructure and Construction Measures
1281,1850,location,China
1281,1865,location,China
1281,1865,method,Modeling and Analysis
1281,1866,location,China
1281,1888,factor,Other
1281,1899,location,China
1281,1900,location,"China,Sichuan"
1281,1900,type,Other
1281,1900,loss,Huge Loss
1281,1910,location,"China,Sichuan"
1281,1910,type,Other
1281,1915,location,China
1281,1915,type,Other
1281,1915,factor,Other
1281,1923,loss,Huge Loss
1281,1948,location,China
1281,1974,location,China
1281,1974,type,Other
1281,1974,loss,Huge Loss
1281,1974,method,Modeling and Analysis
1281,1975,location,China
1281,1975,type,Other
1281,1990,factor,Other
1281,2019,location,China
1281,2019,loss,Huge Loss
1281,2023,location,"China,Sichuan"
1281,2023,loss,Huge Loss
1281,2023,control,Infrastructure and Construction Measures
1281,2035,control,Infrastructure and Construction Measures
1281,2041,loss,Huge Loss
1281,2041,method,Modeling and Analysis
1281,2041,factor,Other
1281,2041,control,Infrastructure and Construction Measures
1281,2066,method,Modeling and Analysis
1298,1306,index,Discharge and Precipitation
1298,1339,loss,Huge Loss
1298,1349,loss,Huge Loss
1298,1384,index,Discharge and Precipitation
1298,1384,scale,Huge
1298,1410,index,Discharge and Precipitation
1298,1431,scale,Huge
1298,1472,loss,Huge Loss
1298,1487,loss,Huge Loss
1298,1521,loss,Huge Loss
1298,1535,loss,Huge Loss
1298,1535,scale,Huge
1298,1575,scale,Huge
1298,1608,loss,Huge Loss
1298,1608,index,Discharge and Precipitation
1298,1636,loss,Huge Loss
1298,1690,loss,Huge Loss
1298,1690,scale,Huge
1298,1693,loss,Huge Loss
1298,1698,loss,Huge Loss
1298,1701,scale,Huge
1298,1704,scale,Huge
1298,1712,loss,Huge Loss
1298,1849,scale,Huge
1298,1888,scale,Huge
1298,1900,loss,Huge Loss
1298,1923,loss,Huge Loss
1298,1974,loss,Huge Loss
1298,1974,scale,Huge
1298,2019,loss,Huge Loss
1298,2023,loss,Huge Loss
1298,2023,scale,Huge
1298,2041,loss,Huge Loss
1306,1380,method,Field Studies and Experiments
1306,1384,index,Discharge and Precipitation
1306,1410,index,Discharge and Precipitation
1306,1431,loss,Medium Loss
1306,1455,time,"('2012-09-06', '2012-09-06')"
1306,1494,time,"('2012-09-06', '2012-09-06')"
1306,1505,location,"Italy,Campania"
1306,1521,method,Field Studies and Experiments
1306,1608,index,Discharge and Precipitation
1306,1636,method,Field Studies and Experiments
1306,1688,location,Italy
1306,1704,loss,Medium Loss
1306,1714,location,Italy
1306,1758,method,Field Studies and Experiments
1306,1814,type,Rainfall-induced Debris Flow
1306,1888,location,Italy
1306,1910,method,Field Studies and Experiments
1306,1915,method,Field Studies and Experiments
1306,1948,method,Field Studies and Experiments
1306,1990,type,Rainfall-induced Debris Flow
1306,2041,location,Italy
1339,1349,loss,Huge Loss
1339,1410,method,Modeling and Analysis
1339,1431,method,Modeling and Analysis
1339,1463,method,Modeling and Analysis
1339,1472,loss,Huge Loss
1339,1472,control,Other
1339,1487,loss,Huge Loss
1339,1487,index,Volume
1339,1491,index,Volume
1339,1521,loss,Huge Loss
1339,1535,loss,Huge Loss
1339,1540,method,Modeling and Analysis
1339,1575,method,Modeling and Analysis
1339,1608,loss,Huge Loss
1339,1636,loss,Huge Loss
1339,1688,index,Volume
1339,1690,loss,Huge Loss
1339,1693,loss,Huge Loss
1339,1693,index,Volume
1339,1698,loss,Huge Loss
1339,1698,method,Modeling and Analysis
1339,1701,method,Modeling and Analysis
1339,1704,index,Volume
1339,1704,method,Modeling and Analysis
1339,1712,loss,Huge Loss
1339,1712,index,Volume
1339,1814,control,Other
1339,1849,method,Modeling and Analysis
1339,1865,method,Modeling and Analysis
1339,1866,control,Other
1339,1900,loss,Huge Loss
1339,1910,control,Other
1339,1923,loss,Huge Loss
1339,1974,loss,Huge Loss
1339,1974,index,Volume
1339,1974,method,Modeling and Analysis
1339,2019,loss,Huge Loss
1339,2023,loss,Huge Loss
1339,2041,loss,Huge Loss
1339,2041,method,Modeling and Analysis
1339,2066,method,Modeling and Analysis
1347,1380,type,Other
1347,1410,type,Other
1347,1429,type,Other
1347,1463,type,Other
1347,1487,type,Other
1347,1491,type,Other
1347,1521,type,Other
1347,1575,type,Other
1347,1678,type,Other
1347,1704,type,Other
1347,1712,type,Other
1347,1766,type,Other
1347,1849,type,Other
1347,1900,type,Other
1347,1910,type,Other
1347,1915,type,Other
1347,1974,type,Other
1347,1975,type,Other
1349,1455,time,"('2010-02-20', '2010-02-20')"
1349,1472,loss,Huge Loss
1349,1487,loss,Huge Loss
1349,1494,time,"('2010-02-20', '2010-02-20')"
1349,1521,loss,Huge Loss
1349,1535,loss,Huge Loss
1349,1608,loss,Huge Loss
1349,1636,loss,Huge Loss
1349,1690,loss,Huge Loss
1349,1693,loss,Huge Loss
1349,1698,loss,Huge Loss
1349,1712,loss,Huge Loss
1349,1900,loss,Huge Loss
1349,1923,loss,Huge Loss
1349,1974,loss,Huge Loss
1349,2019,loss,Huge Loss
1349,2023,loss,Huge Loss
1349,2041,loss,Huge Loss
1380,1410,type,Other
1380,1410,loss,Other
1380,1410,scale,Large
1380,1429,type,Other
1380,1431,location,"China,Sichuan"
1380,1455,time,"('2010-08-13', '2010-08-13')"
1380,1455,location,China
1380,1463,location,"China,Sichuan"
1380,1463,type,Other
1380,1487,type,Other
1380,1491,location,"China,Sichuan,Ngawa Tibetan and Qiang Autonomous Prefecture"
1380,1491,type,Other
1380,1494,time,"('2010-08-13', '2010-08-13')"
1380,1494,loss,Other
1380,1521,type,Other
1380,1521,method,Field Studies and Experiments
1380,1532,factor,Geologic Factors
1380,1575,location,China
1380,1575,type,Other
1380,1575,loss,Other
1380,1636,location,China
1380,1636,method,Field Studies and Experiments
1380,1636,factor,Geologic Factors
1380,1678,type,Other
1380,1678,loss,Other
1380,1678,scale,Large
1380,1688,factor,Geologic Factors
1380,1690,location,China
1380,1693,location,China
1380,1693,scale,Large
1380,1698,location,"China,Sichuan"
1380,1698,scale,Large
1380,1701,location,"China,Sichuan"
1380,1702,loss,Other
1380,1702,scale,Large
1380,1704,location,China
1380,1704,type,Other
1380,1704,factor,Geologic Factors
1380,1712,location,China
1380,1712,type,Other
1380,1714,loss,Other
1380,1714,factor,Geologic Factors
1380,1728,loss,Other
1380,1743,location,China
1380,1753,location,"China,Sichuan"
1380,1758,method,Field Studies and Experiments
1380,1766,type,Other
1380,1766,loss,Other
1380,1795,location,China
1380,1795,loss,Other
1380,1814,location,China
1380,1814,loss,Other
1380,1849,location,China
1380,1849,type,Other
1380,1849,loss,Other
1380,1850,location,China
1380,1865,location,China
1380,1865,loss,Other
1380,1865,scale,Large
1380,1866,location,China
1380,1866,loss,Other
1380,1866,scale,Large
1380,1899,location,China
1380,1899,loss,Other
1380,1900,location,"China,Sichuan"
1380,1900,type,Other
1380,1900,factor,Geologic Factors
1380,1910,location,"China,Sichuan"
1380,1910,type,Other
1380,1910,method,Field Studies and Experiments
1380,1910,factor,Geologic Factors
1380,1915,location,China
1380,1915,type,Other
1380,1915,method,Field Studies and Experiments
1380,1948,location,China
1380,1948,scale,Large
1380,1948,method,Field Studies and Experiments
1380,1974,location,China
1380,1974,type,Other
1380,1975,location,China
1380,1975,type,Other
1380,1975,loss,Other
1380,1975,factor,Geologic Factors
1380,2019,location,China
1380,2019,scale,Large
1380,2023,location,"China,Sichuan,Ngawa Tibetan and Qiang Autonomous Prefecture"
1384,1410,index,Discharge and Precipitation
1384,1429,time,"('2011-07-27', '2011-07-27')"
1384,1429,location,"South Korea,Seoul"
1384,1431,scale,Huge
1384,1455,time,"('2011-07-27', '2011-07-27')"
1384,1494,time,"('2011-07-27', '2011-07-27')"
1384,1535,scale,Huge
1384,1575,scale,Huge
1384,1608,index,Discharge and Precipitation
1384,1690,scale,Huge
1384,1701,scale,Huge
1384,1704,scale,Huge
1384,1849,scale,Huge
1384,1888,scale,Huge
1384,1923,location,South Korea
1384,1974,scale,Huge
1384,2023,scale,Huge
1410,1429,type,Other
1410,1431,method,Modeling and Analysis
1410,1463,type,Other
1410,1463,method,Modeling and Analysis
1410,1487,type,Other
1410,1491,type,Other
1410,1494,loss,Other
1410,1494,factor,Climate Factors
1410,1505,time,"('1998-05-01', '1998-05-31')"
1410,1521,location,"Nepal,Gandaki Province,Namarjung"
1410,1521,type,Other
1410,1540,method,Modeling and Analysis
1410,1575,type,Other
1410,1575,loss,Other
1410,1575,method,Modeling and Analysis
1410,1608,index,Discharge and Precipitation
1410,1678,type,Other
1410,1678,loss,Other
1410,1678,scale,Large
1410,1678,factor,Climate Factors
1410,1693,scale,Large
1410,1698,scale,Large
1410,1698,method,Modeling and Analysis
1410,1701,method,Modeling and Analysis
1410,1702,loss,Other
1410,1702,scale,Large
1410,1704,type,Other
1410,1704,method,Modeling and Analysis
1410,1712,type,Other
